I	1172832	1173206	-
I	1173292	1173608	-
I	1173672	1173978	-
I	1174028	1174496	-
I	1174757	1176800	+
I	1175134	1176650	-
I	1176702	1178896	+
I	11783	12993	+
I	1178855	1180071	-
I	1180183	1181156	+
I	1180998	1182121	-
I	1181116	1182593	+
I	1182166	1182216	-
I	1182272	1182527	-
I	1182692	1185496	-
I	1185836	1189505	-
I	1186204	1186336	+
I	1186396	1187927	+
I	1189966	1190941	+
I	1190108	1190904	-
I	1191106	1192275	+
I	1192209	1192591	+
I	1192661	1192703	+
I	1192701	1194406	-
I	1192778	1192840	+
I	1192915	1193009	+
I	1193061	1193144	+
I	1193196	1193755	+
I	1194519	1194630	-
I	1194710	1194869	-
I	1194913	1195166	-
I	1195591	1195662	-
I	1196722	1198283	+
I	1197062	1199911	-
I	1198223	1198540	+
I	1198591	1199019	+
I	1199073	1199218	+
I	1199297	1199396	+
I	1199453	1199732	+
I	1200167	1200252	+
I	1200393	1200500	+
I	1200645	1200728	+
I	1200915	1206089	-
I	120320	123784	-
I	1206324	1210884	+
I	1206811	1210357	-
I	1210411	1210629	-
I	1211194	1211983	-
I	1212204	1213552	-
I	1213254	1213503	+
I	1213548	1216119	+
I	1214787	1215637	-
I	1215722	1215860	-
I	1215901	1217066	-
I	1217076	1218227	+
I	1218320	1218886	-
I	1219251	1220070	+
I	1219666	1220439	-
I	1220494	1220702	-
I	1220754	1220846	-
I	1220910	1225529	+
I	1220968	1224777	-
I	122186	124115	+
I	1224821	1224861	-
I	1225463	1225724	+
I	1225810	1225935	+
I	1226038	1227364	+
I	1226089	1228893	-
I	1229094	1230360	-
I	1230639	1232154	-
I	1232131	1233114	+
I	1232261	1234075	-
I	1234450	1234848	+
I	1234962	1235044	+
I	1235568	1238774	-
I	1235600	1237034	+
I	1236995	1238532	+
I	1237145	1238640	+
I	1238895	1238978	+
I	1239024	1239107	+
I	1239172	1240184	+
I	1239970	1241969	-
I	1242019	1243239	-
I	1243848	1245836	+
I	1245715	1252806	-
I	124906	126885	+
I	1253429	1253558	-
I	1255323	1255952	+
I	1256011	1256413	+
I	1256348	1260333	+
I	1256375	1258786	-
I	1260289	1262608	-
I	1262654	1262984	-
I	1263451	1265928	+
I	1263755	1265755	-
I	1266193	1266351	+
I	1266399	1267779	+
I	1267829	1270259	-
I	1268171	1269877	+
I	126950	129058	-
I	1269929	1270915	+
I	1271021	1271369	+
I	1271444	1271745	+
I	1271680	1271800	+
I	1271838	1271971	+
I	1272014	1273891	+
I	127229	127315	+
I	1272556	1274076	-
I	1274130	1274190	-
I	1274230	1274311	-
I	1274352	1274446	-
I	1274489	1274661	-
I	1275438	1275768	+
I	1275836	1275998	+
I	1276505	1276845	+
I	1276936	1276985	+
I	1277040	1277107	+
I	1277119	1278091	-
I	1277168	1277269	+
I	1277312	1277418	+
I	1277457	1278999	+
I	1278139	1279148	-
I	1279572	1279778	+
I	1279819	1279868	+
I	1279952	1280324	+
I	1280494	1282072	-
I	1280536	1281059	+
I	1281106	1281410	+
I	1282116	1282166	-
I	1282340	1282877	-
I	1283079	1283334	+
I	1283386	1283503	+
I	1283562	1283641	+
I	1283758	1284104	+
I	1284151	1284481	+
I	1284396	1285585	-
I	1285524	1289314	-
I	1285626	1285628	+
I	1285700	1286337	+
I	1289724	1290995	+
I	1290930	1293852	+
I	129102	129126	-
I	129171	129315	-
I	1292404	1293688	-
I	1293751	1293925	-
I	1294071	1294989	-
I	1294305	1295340	+
I	1295315	1296254	-
I	1296413	1296633	-
I	1297167	1299829	+
I	1299706	1300241	-
I	1300281	1300355	-
I	1300396	1300479	-
I	1300633	1300841	-
I	1300888	1301177	-
I	1301296	1305541	-
I	130147	131267	+
I	1305580	1305976	-
I	1305860	1306248	+
I	1306167	1306511	+
I	1306568	1309265	+
I	1309675	1313428	+
I	131189	135735	-
I	131202	135540	+
I	1313235	1314510	-
I	1314923	1315019	-
I	1316007	1316642	+
I	1316807	1316890	+
I	1316980	1320471	-
I	1318941	1321135	+
I	1321090	1321482	+
I	1321781	1321840	+
I	1321902	1322087	+
I	1321921	1323954	-
I	1322137	1322356	+
I	1323998	1324139	-
I	1324194	1324251	-
I	1324298	1324376	-
I	1324430	1324633	-
I	1324590	1325004	+
I	1325085	1329060	+
I	1329090	1333408	-
I	1332336	1333253	+
I	1333346	1334920	-
I	1335029	1335668	-
I	1335435	1336319	+
I	1336388	1336631	+
I	1336704	1336900	+
I	1336951	1337345	+
I	1337401	1338401	+
I	1338364	1339374	-
I	1339580	1339699	-
I	1339868	1339941	-
I	1340219	1340532	+
I	1340825	1341543	+
I	1341582	1342447	+
I	1342056	1342921	-
I	1342978	1343113	-
I	1343167	1344856	-
I	1343998	1345866	+
I	1344923	1348505	-
I	1348569	1348613	-
I	1348686	1350870	+
I	1350914	1351230	+
I	1351564	1353235	-
I	1353423	1353769	-
I	1354203	1354418	+
I	1354687	1354710	+
I	1354757	1357183	+
I	135568	135925	+
I	1356929	1359495	-
I	1357620	1359567	+
I	1357810	1358291	-
I	1359978	1360930	-
I	1361065	1364173	+
I	136138	140364	+
I	136273	137354	-
I	1364748	1367967	+
I	13664	14554	+
I	1368171	1368239	+
I	1368280	1368321	+
I	1368387	1368440	+
I	1368511	1369067	-
I	1368645	1368724	+
I	1368807	1368903	+
I	1368944	1369573	+
I	1370155	1370393	+
I	1370457	1371500	+
I	1371477	1371619	-
I	1371673	1372043	-
I	1372280	1372515	-
I	1372721	1376239	-
I	1376586	1376946	+
I	1377031	1377071	+
I	1377247	1378478	+
I	1378474	1378619	-
I	1378662	1378772	-
I	1378822	1379897	-
I	1380311	1380974	-
I	1381267	1381325	-
I	1381406	1381557	-
I	1382407	1383223	-
I	1383299	1383591	-
I	1383531	1384722	-
I	1384791	1385286	-
I	1385356	1387062	-
I	1387892	1388025	+
I	1388066	1388573	+
I	1388636	1390616	+
I	1390636	1393080	+
I	1393081	1393527	-
I	1393607	1395819	+
I	1395769	1398271	-
I	1398981	1399559	+
I	1399199	1399969	-
I	1400026	1402463	-
I	1402655	1402746	-
I	1402805	1402964	-
I	1403153	1409762	+
I	140380	141652	-
I	1410105	1411255	-
I	1411623	1412213	-
I	141198	141509	+
I	1412261	1412791	-
I	1412835	1413236	-
I	1413275	1413409	-
I	1413448	1415164	-
I	1415451	1418439	-
I	141558	144767	+
I	1418508	1418653	-
I	1418693	1418824	-
I	1418899	1420496	-
I	1421148	1421220	+
I	1421816	1422070	+
I	1422179	1422551	+
I	1422610	1422971	+
I	1423028	1424168	-
I	1424696	1425160	-
I	1425230	1425328	-
I	1425371	1425429	-
I	1425477	1425561	-
I	1426053	1427147	-
I	1427188	1429616	-
I	1429708	1429829	-
I	1429881	1429955	-
I	1430098	1432874	-
I	1432772	1433152	-
I	1433198	1433414	-
I	1433937	1434001	+
I	1434047	1434136	+
I	1434183	1434841	+
I	1434873	1436104	+
I	1435841	1437836	-
I	1437857	1438677	-
I	1438293	1439012	+
I	1439244	1440056	-
I	1440111	1440275	-
I	1440325	1440657	-
I	1441019	1442351	+
I	1441966	1443071	-
I	1443115	1443259	-
I	1444657	1444931	+
I	1445058	1446332	+
I	1446479	1449285	+
I	144732	146500	+
I	144818	146868	-
I	1449397	1449468	-
I	1449926	1451003	-
I	1451078	1451398	-
I	1451226	1451436	+
I	1451842	1453347	-
I	1454781	1454926	+
I	1455043	1456869	+
I	1456797	1457540	-
I	1457638	1457905	-
I	1458444	1465299	-
I	1465784	1469847	+
I	146870	148040	-
I	146911	146934	-
I	146973	148054	+
I	1470850	1472507	+
I	1472553	1473382	+
I	1473439	1476274	+
I	1473456	1473884	-
I	1473938	1474104	-
I	1474152	1474211	-
I	1474263	1474340	-
I	1474380	1474403	-
I	1474459	1474670	-
I	1474764	1475048	-
I	1475099	1475898	-
I	1475947	1476146	-
I	1476730	1478448	+
I	1476886	1478398	-
I	1478382	1481171	+
I	148037	150330	-
I	1481082	1482569	-
I	1481400	1484751	+
I	1481490	1481826	+
I	148361	149004	+
I	1484978	1485060	-
I	1485593	1485886	+
I	1485945	1487903	+
I	1486826	1487236	-
I	1487286	1488387	-
I	1488609	1489773	-
I	1490049	1492203	-
I	1492306	1495688	-
I	149445	152908	+
I	1494669	1495829	+
I	1495269	1498668	+
I	149657	149775	+
I	1498808	1499357	+
I	1499433	1500083	+
I	1500850	1502699	+
I	1502634	1503372	+
I	1503419	1503757	+
I	1503760	1504173	-
I	1504227	1504349	-
I	1504403	1504508	-
I	1504611	1504863	-
I	1505087	1506582	-
I	1506640	1506730	-
I	1506767	1506897	-
I	1507027	1507647	-
I	1509573	1511605	+
I	1511591	1512197	-
I	1512345	1512405	-
I	1512456	1512673	+
I	1512682	1513365	-
I	1513408	1514013	-
I	1514085	1514315	-
I	1514370	1514837	-
I	1514941	1516662	-
I	1516788	1516958	-
I	1517222	1521459	-
I	1521618	1521741	+
I	1521786	1523836	+
I	1523896	1524854	+
I	1524650	1526190	-
I	1526344	1527074	+
I	1527087	1527180	-
I	1527564	1529861	-
I	152850	155514	+
I	1529855	1531246	+
I	153069	155582	-
I	1531137	1533837	-
I	1533564	1534416	+
I	1533884	1534329	-
I	1534351	1541785	-
I	1540605	1545220	+
I	1545322	1545607	-
I	1545660	1546249	-
I	1546285	1549486	+
I	1549545	1549601	+
I	1549646	1550080	+
I	1549925	1553309	-
I	1550049	1550888	+
I	1553586	1554071	-
I	1554134	1554165	-
I	1554213	1554291	-
I	1554380	1554940	-
I	1554879	1557409	-
I	1554992	1557928	+
I	1557455	1557588	-
I	1557627	1557842	-
I	1557897	1558013	-
I	1557901	1558956	+
I	1558069	1558219	-
I	1558267	1558525	-
I	1559006	1559126	+
I	1559173	1559474	+
I	1559382	1559638	-
I	1559689	1562893	-
I	1559880	1561966	+
I	1563478	1563592	+
I	1564100	1568522	-
I	156429	158306	-
I	1568837	1568868	+
I	1569063	1569159	+
I	1569215	1569448	+
I	1569612	1571566	-
I	1572009	1572307	-
I	1572799	1573407	-
I	1573771	1574465	+
I	1574845	1575102	-
I	1575289	1575483	+
I	1575672	1575821	+
I	1575885	1575975	+
I	1576020	1576306	+
I	1576711	1577835	+
I	1577901	1578027	+
I	1578313	1578444	+
I	1578491	1578655	+
I	1578792	1578983	+
I	1579042	1579609	+
I	1579667	1582322	-
I	1582411	1582596	-
I	1582656	1585044	-
I	1585091	1585195	-
I	1585247	1585324	-
I	1585370	1585636	-
I	15854	16225	+
I	1585741	1586095	-
I	1586007	1586862	+
I	1586188	1586533	-
I	1586943	1587569	+
I	1587021	1587572	-
I	1587622	1588750	-
I	158776	159471	+
I	1588621	1589390	+
I	1589462	1589729	+
I	1589742	1593247	+
I	1591872	1593193	-
I	1593301	1593779	-
I	1593869	1594181	-
I	1594271	1594339	-
I	1594393	1594660	-
I	1595142	1595361	+
I	1595410	1596023	+
I	1596072	1598148	-
I	159879	160944	-
I	1599322	1600362	+
I	1600908	1601621	+
I	1601411	1602592	-
I	1602680	1602741	-
I	1602786	1603004	-
I	1603304	1603375	-
I	1603905	1604395	+
I	1604529	1605115	+
I	1605072	1606802	-
I	1606974	1607248	-
I	1607775	1611163	+
I	1607901	1608830	-
I	160976	161821	-
I	161071	162818	+
I	1611274	1612703	+
I	1611334	1611957	-
I	1612815	1613853	+
I	1613922	1614312	+
I	1614240	1615335	-
I	1615379	1615624	-
I	1615702	1616167	-
I	1616213	1618126	-
I	1618190	1618348	-
I	1618390	1618531	-
I	1618582	1618991	-
I	1619482	1619726	-
I	1619784	1619914	-
I	1619968	1620432	-
I	1620367	1620607	-
I	1620399	1621505	+
I	1620656	1621357	-
I	1621638	1622194	-
I	1622245	1622866	-
I	162256	164454	-
I	1622909	1624638	-
I	1624750	1629752	-
I	162755	164634	+
I	1629824	1629970	-
I	1630899	1631097	-
I	1631128	1632400	-
I	1631180	1631202	-
I	1631282	1631596	+
I	1632067	1632086	+
I	1632166	1632208	+
I	1632361	1632393	+
I	1632444	1634831	+
I	1635110	1635273	-
I	1635326	1635535	-
I	1635715	1638439	-
I	1638338	1638740	+
I	1638543	1640810	-
I	1638782	1641061	+
I	1640877	1641240	-
I	1641661	1642931	+
I	1643042	1643125	+
I	1643169	1643291	+
I	1643509	1644420	+
I	1643772	1645230	-
I	1645355	1645505	-
I	1645560	1645861	-
I	164569	166334	+
I	1646291	1646361	-
I	1646602	1647185	-
I	1647198	1647260	+
I	1647316	1647415	+
I	1647458	1649409	+
I	1649432	1650832	-
I	1650922	1653305	-
I	1651011	1651140	+
I	1651184	1651340	+
I	1651388	1652075	+
I	1652126	1652980	+
I	1653355	1653605	-
I	1653723	1653982	-
I	1653997	1655829	+
I	1654118	1656059	-
I	1656142	1658394	+
I	165813	167825	-
I	1658315	1663345	-
I	1663694	1664422	-
I	1665143	1667734	+
I	166582	167279	+
I	1667670	1669665	+
I	1667954	1669963	-
I	1670282	1670509	+
I	1670576	1670812	+
I	1670883	1672263	+
I	1672196	1672951	-
I	1672998	1673388	-
I	1673441	1673741	-
I	1673684	1679641	-
I	1673839	1675660	+
I	1675729	1678117	+
I	167765	170136	-
I	1679698	1680142	-
I	1680204	1680434	+
I	1680488	1681470	+
I	1681760	1684466	+
I	1684600	1688864	+
I	1686075	1686661	-
I	1688750	1690186	-
I	1690121	1691921	-
I	1690186	1691714	+
I	1691931	1692036	+
I	1692077	1692111	+
I	1692160	1692241	+
I	1692296	1692405	+
I	1692471	1694963	+
I	1694905	1695103	+
I	1695151	1695198	+
I	1695252	1696483	+
I	1696421	1696688	+
I	1696831	1697725	+
I	1697805	1700161	+
I	1700132	1700958	-
I	1701097	1701141	-
I	1701213	1701291	-
I	1701361	1701404	-
I	1701449	1701703	-
I	1701859	1702270	+
I	170236	174472	+
I	1702405	1704072	-
I	1704581	1704663	+
I	1704814	1706290	-
I	170488	174700	-
I	1706358	1706567	-
I	1706690	1706878	-
I	1706927	1707104	-
I	170708	170855	+
I	1707149	1707383	-
I	1708727	1708823	+
I	1708861	1710346	+
I	1710472	1710548	-
I	1710692	1711123	-
I	1711135	1712042	+
I	1712165	1712704	-
I	1712783	1712938	+
I	1712995	1713070	+
I	1713156	1713920	+
I	1713919	1714316	-
I	1714373	1714986	-
I	1715044	1715377	-
I	1715431	1715806	-
I	1716009	1717412	-
I	1717474	1717573	-
I	1717620	1717667	-
I	1717710	1717791	-
I	1718919	1721700	+
I	1721898	1722023	+
I	1722069	1724901	+
I	1725051	1725779	-
I	1725857	1728188	+
I	1728141	1728729	-
I	1728816	1730783	-
I	1729504	1729857	+
I	1731082	1733267	+
I	1731717	1733315	-
I	1733763	1733837	-
I	1734380	1737306	+
I	1737452	1738197	-
I	1738260	1738590	-
I	1738663	1738753	-
I	1738821	1738875	-
I	1738923	1739327	-
I	1740312	1743123	-
I	1743298	1743377	-
I	1743420	1743698	-
I	1744018	1744949	-
I	1745234	1745518	-
I	1745572	1745657	-
I	1746463	1746546	+
I	1746467	1749241	-
I	174864	176654	-
I	1749861	1751447	+
I	1751075	1753680	-
I	1751502	1753166	+
I	1753773	1754144	-
I	1754185	1754309	-
I	1754349	1755117	-
I	1754923	1755747	+
I	1755163	1755284	-
I	1755330	1755714	-
I	1756015	1757329	+
I	1757449	1758184	-
I	1758256	1759201	-
I	175889	180027	+
I	175922	176735	+
I	1759483	1760332	+
I	1759627	1760370	-
I	1760783	1761230	+
I	1761275	1761454	+
I	1761551	1764318	+
I	1764232	1764791	-
I	1764876	1765112	-
I	1765167	1765271	-
I	1765341	1766187	-
I	1766336	1766529	-
I	1766588	1766643	-
I	1766690	1766757	-
I	1767371	1767709	+
I	1767783	1768644	+
I	1768708	1770112	-
I	176877	177942	-
I	1770118	1772022	+
I	1772295	1772368	+
I	1772500	1774231	-
I	1772924	1773204	+
I	1773263	1773371	+
I	1773422	1773499	+
I	1773564	1773692	+
I	1773762	1774202	+
I	1774257	1776350	+
I	1774295	1776402	-
I	1776499	1776607	+
I	1776661	1776956	+
I	1777068	1777370	+
I	1778444	1778562	+
I	1778601	1778668	+
I	1778719	1782739	+
I	1782879	1785112	-
I	1786378	1786456	+
I	1786499	1786541	+
I	1786604	1786636	+
I	1786705	1787351	+
I	1787450	1787657	+
I	1787714	1788091	+
I	1788191	1788445	+
I	1788498	1790354	+
I	1790361	1791398	+
I	1791399	1792493	-
I	1792432	1793950	-
I	1792463	1795647	+
I	1794022	1794496	-
I	1794588	1794765	-
I	1794851	1794993	-
I	1796056	1798147	+
I	1798346	1798829	+
I	1798959	1799014	+
I	1799060	1800052	+
I	1799914	1803140	-
I	180271	180527	+
I	1803623	1804490	-
I	18041	18305	+
I	1804547	1806796	-
I	180585	180720	+
I	1807269	1807401	-
I	1807482	1807641	-
I	1807717	1807780	-
I	1807995	1808375	-
I	1808427	1808537	-
I	1808629	1808659	-
I	1808706	1808740	-
I	1808799	1808917	-
I	180889	181068	+
I	180902	181435	-
I	1809165	1809432	-
I	1809479	1811360	-
I	1811407	1813804	-
I	1813438	1815919	+
I	1813739	1815795	-
I	181484	181573	-
I	181631	181748	-
I	1816489	1818557	+
I	1818481	1820419	-
I	182000	182253	-
I	1821400	1823412	-
I	182336	186357	-
I	1823881	1824629	+
I	1824485	1826422	-
I	1824569	1826247	+
I	1826464	1826546	-
I	1826602	1826808	-
I	1826964	1827259	-
I	1827611	1829707	-
I	1830608	1831950	-
I	1832316	1833810	+
I	18348	18973	+
I	1835269	1837059	+
I	1838514	1838851	+
I	1838821	1840289	-
I	1838969	1840292	+
I	1840620	1841282	+
I	1841907	1843994	-
I	1844129	1845338	+
I	1845647	1848340	-
I	1848337	1850880	-
I	1851494	1854650	+
I	1855317	1856903	+
I	1856832	1860726	-
I	1860724	1863131	+
I	1861145	1861483	+
I	186313	187682	-
I	1863362	1863380	+
I	1863433	1863761	+
I	1863971	1864359	+
I	1864414	1864456	+
I	1864550	1864879	-
I	1864931	1865818	-
I	1865790	1866963	-
I	1866752	1868267	+
I	1867970	1871514	-
I	1871562	1871912	-
I	1872249	1872471	-
I	1872521	1874092	-
I	1874205	1875626	+
I	1874244	1875079	-
I	1875084	1875650	-
I	1875571	1876885	+
I	1876958	1877863	+
I	187700	190030	+
I	1878008	1878784	+
I	1878832	1880725	+
I	1880697	1881324	-
I	1881379	1881477	-
I	1881829	1881969	-
I	1882299	1884413	-
I	1884347	1885875	-
I	188449	190473	-
I	1886077	1886450	-
I	1886751	1888796	-
I	1887458	1890590	+
I	1890528	1892089	+
I	1892504	1892639	+
I	1892925	1893059	+
I	1893115	1893845	+
I	1895435	1896751	+
I	1897288	1898925	-
I	1897447	1899490	+
I	1899820	1901994	-
I	1899903	1900164	+
I	1900206	1900288	+
I	1900328	1900345	+
I	1900385	1900636	+
I	1900698	1901604	+
I	1901611	1901981	+
I	190191	190583	+
I	1902074	1903840	+
I	1902261	1904258	-
I	1902619	1904133	-
I	1904195	1904454	-
I	1904498	1906152	-
I	1905754	1911746	+
I	190729	191946	+
I	1911835	1915896	+
I	1913839	1915897	-
I	1916053	1916154	+
I	1916318	1916386	+
I	1916817	1917655	+
I	1917766	1920200	-
I	191927	194052	-
I	1920606	1920866	-
I	1920875	1921643	+
I	1922551	1923084	+
I	1923192	1924914	+
I	1924892	1925124	+
I	1925176	1925272	+
I	1925345	1926538	+
I	1926603	1927913	+
I	1927802	1928464	-
I	1928770	1931083	-
I	1931128	1931266	-
I	1931488	1934951	-
I	1935014	1935957	+
I	1935962	1936233	-
I	1936335	1938310	-
I	1938278	1939003	+
I	1939074	1940536	+
I	1940431	1944539	-
I	194098	195257	-
I	1943704	1943993	+
I	1944126	1945367	+
I	1945392	1945851	-
I	1945458	1946362	+
I	1945892	1946311	-
I	1946556	1947010	-
I	1947059	1947753	-
I	1947794	1947980	-
I	1948045	1949255	-
I	1949243	1951507	+
I	1951104	1953594	-
I	1952383	1953654	+
I	1953734	1954810	+
I	1953759	1954185	-
I	1954819	1956331	+
I	195507	195625	-
I	1955846	1956371	-
I	1956475	1957898	-
I	1956500	1956987	+
I	1957460	1961545	+
I	195939	196173	-
I	1961292	1965705	-
I	196220	199050	-
I	1965082	1965293	+
I	1965333	1965802	+
I	1965844	1966049	+
I	1966101	1966457	+
I	1966482	1966634	-
I	1966786	1967968	+
I	1968433	1969092	-
I	1968832	1973574	+
I	1973478	1973755	-
I	1973815	1974091	-
I	1975211	1975312	+
I	1975378	1976128	+
I	1976205	1976602	+
I	1976705	1977005	+
I	1976753	1981956	-
I	1977067	1977190	+
I	1977261	1977362	+
I	1977403	1977448	+
I	1977555	1977600	+
I	1977650	1978591	+
I	1978638	1979208	+
I	1982040	1982205	-
I	1982974	1984541	+
I	1983122	1985684	-
I	1985349	1985544	-
I	1985661	1985872	+
I	1985929	1991233	+
I	1987257	1987470	-
I	1987508	1991121	-
I	198883	199230	+
I	1991481	1993100	-
I	1993148	1993168	-
I	1993567	1996195	+
I	1995129	1996147	-
I	1996190	1996267	-
I	1996324	1996412	-
I	1996477	1996857	-
I	1996773	1999197	-
I	199873	200586	-
I	1999134	2000465	+
I	1999249	1999612	-
I	1999963	2000690	-
I	2000655	2004810	+
I	200120	201516	+
I	2004744	2008107	+
I	2008095	2009330	-
I	2009344	2011902	-
I	2012667	2013457	-
I	2012858	2016203	+
I	2014062	2014285	-
I	2014326	2014550	-
I	2014598	2015094	-
I	2015135	2016931	-
I	2016296	2016455	+
I	2016508	2016697	+
I	2016840	2017258	+
I	201728	203345	-
I	2017319	2017626	+
I	2017806	2020482	+
I	2019461	2020410	-
I	2020482	2020668	-
I	2020967	2024998	-
I	2025053	2026051	+
I	2025954	2027089	-
I	2026715	2027163	+
I	2027207	2028197	-
I	2028274	2028572	-
I	2028697	2028999	-
I	2029142	2030360	-
I	2030501	2030864	+
I	2031073	2031604	+
I	2031666	2032220	+
I	2032008	2032628	-
I	2032687	2033081	-
I	2033131	2033307	-
I	2033637	2033954	-
I	2033767	2035672	-
I	203596	204321	-
I	2036326	2036666	+
I	2036712	2036824	+
I	2036863	2036958	+
I	2037007	2037416	+
I	2037467	2039066	+
I	2039115	2040543	+
I	2039369	2039884	-
I	2039931	2040299	-
I	2040348	2040626	-
I	2040859	2041294	-
I	2041445	2041513	-
I	2041680	2041860	+
I	2042355	2043360	-
I	2042398	2043468	+
I	2043744	2043953	+
I	204385	206080	+
I	2044008	2045158	+
I	2045119	2045244	-
I	2045283	2047034	-
I	2047093	2047165	-
I	2047358	2048307	-
I	2048420	2050159	-
I	2050461	2051730	-
I	2052649	2053767	+
I	2052798	2057176	+
I	2055971	2056967	-
I	2057514	2057623	+
I	2057663	2057694	+
I	2057727	2057836	+
I	2057892	2057927	+
I	2057973	2058043	+
I	2058336	2058738	+
I	2059062	2060998	-
I	2061572	2063809	-
I	206475	208043	-
I	2064852	2066003	-
I	2066216	2067342	+
I	2066441	2067703	-
I	206774	209400	+
I	2067748	2067903	-
I	2068564	2071623	+
I	2071690	2073590	-
I	2073905	2076989	-
I	2077106	2077383	-
I	2077423	2077683	-
I	2077725	2077795	-
I	2077842	2078365	-
I	2078420	2078485	-
I	2078527	2078558	-
I	2078613	2078888	-
I	2079069	2082532	-
I	20823	21014	+
I	2083406	2084940	+
I	2084965	2086432	+
I	2086392	2088472	-
I	208838	211274	-
I	2088526	2088631	-
I	2089236	2091310	+
I	2089554	2093284	-
