chrII	328172	330091
chrII	330506	331510
chrII	331832	332359
chrII	332830	332874
chrII	333386	333811
chrII	334385	336817
chrII	337182	338198
chrII	337987	338337
chrII	338719	339351
chrII	339674	340750
chrII	343100	344134
chrII	344601	347300
chrII	347878	349383
chrII	351254	351454
chrII	351292	351450
chrII	352192	353292
chrII	353671	356016
chrII	356323	356565
chrII	356860	360186
chrII	360651	362513
chrII	364786	365718
chrII	365975	366501
chrII	366584	366599
chrII	366969	368183
chrII	367762	368190
chrII	368583	369677
chrII	370036	370698
chrII	372102	372734
chrII	373860	375689
chrII	376573	378432
chrII	379220	379933
chrII	380410	381045
chrII	382029	382673
chrII	382859	383020
chrII	383111	385987
chrII	386285	389215
chrII	390226	391290
chrII	391350	391616
chrII	391804	392292
chrII	393122	393179
chrII	393510	394741
chrII	395382	398276
chrII	398613	400889
chrII	401252	405250
chrII	406627	407026
chrII	407122	407168
chrII	409168	410628
chrII	411053	413980
chrII	414185	414752
chrII	415259	415260
chrII	415982	416905
chrII	418906	419163
chrII	420200	423040
chrII	423764	424828
chrII	424989	425765
chrII	425182	425781
chrII	426189	426488
chrII	426332	426515
chrII	426873	427057
chrII	427154	427483
chrII	427697	429100
chrII	429547	430950
chrII	432035	434296
chrII	434405	435697
chrII	436020	436712
chrII	436950	441314
chrII	441514	443589
chrII	442923	443306
chrII	443820	444692
chrII	445061	447322
chrII	447708	449315
chrII	449319	449462
chrII	449666	450655
chrII	450880	451968
chrII	452657	453223
chrII	453792	454529
chrII	454821	457664
chrII	457918	458361
chrII	458607	458831
chrII	458871	460220
chrII	461177	461872
chrII	462138	462208
chrII	462289	462428
chrII	462499	462578
chrII	462869	465769
chrII	465565	466047
chrII	467247	469619
chrII	469747	473925
chrII	474198	474725
chrII	474391	476436
chrII	477670	479046
chrII	479337	479344
chrII	479434	480322
chrII	480434	480922
chrII	481363	483366
chrII	482325	482483
chrII	483969	484502
chrII	484741	486690
chrII	486506	486865
chrII	487198	488379
chrII	488904	490391
chrII	490849	491055
chrII	490926	491069
chrII	491268	492821
chrII	493080	494114
chrII	494352	495338
chrII	495591	496868
chrII	497162	499276
chrII	497649	497738
chrII	499651	501441
chrII	501803	504286
chrII	504242	504643
chrII	504853	505305
chrII	505667	512773
chrII	513043	513582
chrII	513761	515335
chrII	515663	517189
chrII	517349	526627
chrII	527024	528037
chrII	527166	527261
chrII	528316	530637
chrII	530868	532181
chrII	533234	533548
chrII	533761	534816
chrII	535259	536095
chrII	536574	537464
chrII	537875	539704
chrII	539986	541020
chrII	541208	544492
chrII	545027	545977
chrII	546375	547250
chrII	547459	548193
chrII	548361	549008
chrII	549770	550927
chrII	551103	553199
chrII	553542	554309
chrII	556548	558197
chrII	558684	559727
chrII	560077	560973
chrII	561633	562763
chrII	563202	564569
chrII	565230	565427
chrII	565722	567479
chrII	567874	568425
chrII	568851	569684
chrII	569841	571199
chrII	571467	571889
chrII	572370	573611
chrII	573914	575995
chrII	576343	578085
chrII	578363	578983
chrII	579149	581371
chrII	581725	582171
chrII	582337	582651
chrII	582407	583354
chrII	583719	584657
chrII	584806	586161
chrII	586070	586444
chrII	586546	589113
chrII	589740	591458
chrII	591711	592415
chrII	592768	592773
chrII	593505	594863
chrII	595360	595554
chrII	596114	597064
chrII	597362	598933
chrII	599122	599958
chrII	600552	602102
chrII	602216	602359
chrII	602633	603475
chrII	603684	604106
chrII	604507	604513
chrII	604927	605507
chrII	605965	606276
chrII	606269	606279
chrII	606668	607139
chrII	607148	607222
chrII	607651	608784
chrII	609081	609752
chrII	610037	610408
chrII	610613	611881
chrII	612235	613899
chrII	614023	614172
chrII	614525	614629
chrII	615202	615855
chrII	616126	618522
chrII	618908	620302
chrII	620871	622526
chrII	622982	623146
chrII	623575	624210
chrII	624492	624695
chrII	625771	628308
chrII	629167	631941
chrII	632253	633380
chrII	633621	634835
chrII	634600	634923
chrII	635145	636542
chrII	636702	642209
chrII	642582	642899
chrII	645549	645977
chrII	646157	647131
chrII	647885	649903
chrII	650367	651191
chrII	651414	652997
chrII	653355	653367
chrII	653452	655316
chrII	655575	657599
chrII	657831	658391
chrII	658706	662248
chrII	662498	662580
chrII	663002	663302
chrII	662994	664676
chrII	665152	666252
chrII	666537	666641
chrII	666719	668350
chrII	668662	670296
chrII	668720	668839
chrII	670124	670639
chrII	670626	673328
chrII	673154	673564
chrII	673571	675133
chrII	675312	676226
chrII	676356	679220
chrII	679548	679941
chrII	680039	680049
chrII	680361	680561
chrII	682178	683089
chrII	683372	683731
chrII	683427	684668
chrII	684976	685260
chrII	685437	686591
chrII	686900	690262
chrII	690382	691692
chrII	691968	694517
chrII	695106	697301
chrII	698353	699942
chrII	700489	701841
chrII	702588	704054
chrII	704669	705385
chrII	705446	706792
chrII	707527	708015
chrII	708149	711538
chrII	711590	712753
chrII	713003	714454
chrII	714806	716464
chrII	716881	717993
chrII	719032	720603
chrII	721389	722312
chrII	722610	723053
chrII	723269	723634
chrII	723735	724262
chrII	724455	726539
chrII	726617	726916
chrII	727011	727073
chrII	727385	728101
chrII	728884	729723
chrII	729733	730161
chrII	730386	732452
chrII	732638	734638
chrII	734831	735529
chrII	735719	736039
chrII	736263	737735
chrII	737769	738368
chrII	738581	739543
chrII	739840	741021
chrII	739935	740387
chrII	741298	741615
chrII	742159	742575
chrII	742760	744397
chrII	744851	746110
chrII	746360	747802
chrII	748060	749370
chrII	749593	751176
chrII	751355	757105
chrII	757619	760042
chrII	760214	760615
chrII	760293	760898
chrII	761256	762593
chrII	762783	764696
chrII	764969	767605
chrII	768239	768679
chrII	768942	770414
chrII	771238	773631
chrII	773921	774355
chrII	774699	776312
chrII	776570	777853
chrII	778011	779462
chrII	779666	782383
chrII	782590	783555
chrII	783672	784571
chrII	784701	785072
chrII	787005	788429
chrII	789234	791813
chrII	792848	796498
chrII	796797	798521
chrII	800122	800241
chrII	800522	801928
chrII	802630	804474
chrII	805034	805255
chrII	805350	807104
chrII	808599	809096
chrII	809056	809418
chrII	810339	811478
chrIII	1391	2134
chrIII	6478	8325
chrIII	9705	11081
chrIII	11502	12284
chrIII	12385	13017
chrIII	13281	13808
chrIII	13750	14118
chrIII	15797	16879
chrIII	17289	18560
chrIII	18815	22105
chrIII	22428	23378
chrIII	23522	23980
chrIII	23583	23924
chrIII	24031	24324
chrIII	24767	26905
chrIII	26924	27358
chrIII	27928	28935
chrIII	30909	30995
chrIII	31448	33973
chrIII	34142	35392
chrIII	35864	37615
chrIII	37835	38800
chrIII	39785	40723
chrIII	41487	41726
chrIII	42164	43555
chrIII	43660	44436
chrIII	44622	46904
chrIII	46639	46962
chrIII	47110	48363
chrIII	48652	50220
chrIII	50132	50626
chrIII	50583	50942
chrIII	50837	52339
chrIII	52644	54881
chrIII	54940	56526
chrIII	57373	58677
chrIII	59025	60725
chrIII	60840	61172
chrIII	61657	62721
chrIII	62775	63281
chrIII	63440	64480
chrIII	64674	65567
chrIII	65933	68332
chrIII	68598	69920
chrIII	70149	71366
chrIII	71802	73340
chrIII	73404	73985
chrIII	74703	75284
chrIII	76017	77918
chrIII	78948	79295
chrIII	79161	82274
chrIII	81569	82084
chrIII	83619	83996
chrIII	85101	86417
chrIII	85101	86390
chrIII	86392	90414
chrIII	91323	92417
chrIII	92776	94269
chrIII	94620	95762
chrIII	96280	101190
chrIII	101316	101632
chrIII	101700	101787
chrIII	102074	103357
chrIII	103570	104349
chrIII	104618	105547
chrIII	105695	106852
chrIII	106973	107365
chrIII	107022	107032
chrIII	107110	107190
chrIII	107287	107416
chrIII	108020	108790
chrIII	109104	110669
chrIII	110807	111556
chrIII	111633	111674
chrIII	111915	112481
chrIII	113079	113540
chrIII	113769	114023
chrIII	115684	115998
chrIII	117379	118347
chrIII	118619	119170
chrIII	119574	120317
chrIII	120945	122327
chrIII	122529	123002
chrIII	126010	126729
chrIII	128469	130280
chrIII	130744	131541
chrIII	132272	133123
chrIII	133723	136872
chrIII	137745	138995
chrIII	138401	139048
chrIII	139184	140932
chrIII	141216	142169
chrIII	143633	144505
chrIII	144772	147633
chrIII	148237	148902
chrIII	151607	151861
chrIII	152836	153927
chrIII	154011	154658
chrIII	154829	155095
chrIII	155319	155555
chrIII	156108	157106
chrIII	157420	157764
chrIII	158537	160372
chrIII	160743	162221
chrIII	162598	162864
chrIII	162944	163066
chrIII	163445	163855
chrIII	164110	166338
chrIII	167369	167998
chrIII	170885	172423
chrIII	172949	173114
chrIII	173198	173439
chrIII	173825	176437
chrIII	177499	177905
chrIII	178213	178219
chrIII	179519	186022
chrIII	186488	190168
chrIII	190591	191634
chrIII	191833	193017
chrIII	193296	194297
chrIII	194413	197184
chrIII	197620	199548
chrIII	199292	199417
chrIII	199545	200177
chrIII	200441	200968
chrIII	200910	201242
chrIII	201173	205396
chrIII	206260	206643
chrIII	206876	207949
chrIII	208134	209609
chrIII	208750	209100
chrIII	209913	210422
chrIII	210717	211544
chrIII	211300	211506
chrIII	211870	212316
chrIII	211928	213760
chrIII	213463	213771
chrIII	214070	214738
chrIII	214993	216444
chrIII	216696	218240
chrIII	218375	220066
chrIII	220456	223227
chrIII	223453	224229
chrIII	224398	224733
chrIII	225562	227457
chrIII	228094	228504
chrIII	228317	228790
chrIII	229309	231003
chrIII	231499	232962
chrIII	233124	236321
chrIII	237213	238775
chrIII	239054	240010
chrIII	240102	240542
chrIII	240804	242351
chrIII	242587	246582
chrIII	246962	247909
chrIII	248032	248814
chrIII	248974	249201
chrIII	249292	250044
chrIII	250237	252627
chrIII	252844	254172
chrIII	254370	258653
chrIII	258414	258650
chrIII	258882	259268
chrIII	259577	259960
chrIII	260310	262451
chrIII	262915	263268
chrIII	263391	263963
chrIII	263975	264490
chrIII	264005	264466
chrIII	265067	266845
chrIII	267433	272262
chrIII	272314	272862
chrIII	274403	276565
chrIII	276763	279819
chrIII	280116	286442
chrIII	286761	287936
chrIII	288169	289257
chrIII	289638	289796
chrIII	293178	293537
chrIII	293834	293938
chrIII	293993	294238
chrIII	294291	294320
chrIII	294438	294704
chrIII	297048	298604
chrIII	300831	301298
chrIII	301270	302220
chrIII	302481	303029
chrIII	304360	305466
chrIII	306734	306931
chrIII	307800	308174
chrIII	309069	310154
chrIII	310957	313455
chrIII	313889	314980
chrIII	315996	316187
chrIV	1801	2952
chrIV	3761	3835
chrIV	5984	7813
chrIV	8682	9755
chrIV	11656	13359
chrIV	16203	17225
chrIV	17576	18565
chrIV	18958	19311
chrIV	20634	21005
chrIV	22470	22607
chrIV	22822	25875
chrIV	26402	28774
chrIV	28984	30453
chrIV	30656	31828
chrIV	32295	33233
chrIV	33414	33917
chrIV	34236	36476
chrIV	36796	38172
chrIV	38486	38596
chrIV	38866	42243
chrIV	42699	43706
chrIV	44064	45905
chrIV	45276	45917
chrIV	46270	48030
chrIV	51114	52172
chrIV	52444	54099
chrIV	54396	56345
chrIV	57264	60404
chrIV	60871	61800
chrIV	62010	62561
chrIV	62243	65017
chrIV	65241	65305
chrIV	65377	65764
chrIV	66492	67445
chrIV	67982	68605
chrIV	68996	70318
chrIV	70639	73917
chrIV	74445	76544
chrIV	77288	77965
chrIV	78425	79057
chrIV	79293	80411
chrIV	84269	85984
chrIV	86206	87225
chrIV	87511	87981
chrIV	88247	89863
chrIV	90175	92463
chrIV	92761	93744
chrIV	94604	95785
chrIV	96081	97952
chrIV	98474	99223
chrIV	99560	100420
chrIV	100500	101066
chrIV	101289	103352
chrIV	103648	104550
chrIV	104916	106493
chrIV	106740	107069
chrIV	107207	111028
chrIV	111579	114233
chrIV	114671	115798
chrIV	116320	116865
chrIV	117663	117665
chrIV	118157	118516
chrIV	118706	121591
chrIV	122215	123588
chrIV	123864	124997
chrIV	125508	125837
chrIV	125615	126448
chrIV	126607	126834
chrIV	126786	130001
chrIV	130406	130483
chrIV	130870	131832
chrIV	133436	134722
chrIV	135178	135435
chrIV	135895	137538
chrIV	138290	139204
chrIV	139521	141113
chrIV	141208	141720
chrIV	142096	144222
chrIV	144483	145517
chrIV	145825	147588
chrIV	148190	149077
chrIV	148606	149085
chrIV	149202	155639
chrIV	156317	157903
chrIV	158063	158734
chrIV	159603	160763
chrIV	160994	163153
chrIV	163448	164041
chrIV	164289	164864
chrIV	164986	167253
chrIV	166955	167257
chrIV	167358	167714
chrIV	167713	169077
chrIV	169365	169607
chrIV	170409	171929
chrIV	172181	172312
chrIV	172480	174027
chrIV	173055	173231
chrIV	173865	174173
chrIV	174231	174587
chrIV	174917	176485
chrIV	176772	178055
chrIV	178333	181038
chrIV	181185	183017
chrIV	182821	183186
chrIV	183317	183898
chrIV	183342	184610
chrIV	184924	187917
chrIV	188153	190585
chrIV	190923	192260
chrIV	192749	194224
chrIV	194570	198175
chrIV	198661	199731
chrIV	199995	201581
chrIV	201718	202569
chrIV	203038	205110
chrIV	205359	210560
chrIV	211374	212045
chrIV	213350	215641
chrIV	216528	217073
chrIV	217599	217601
chrIV	218007	218366
chrIV	218679	219287
chrIV	219661	220770
chrIV	221723	221800
chrIV	222426	223739
chrIV	224303	226750
chrIV	227392	228714
chrIV	229170	229430
chrIV	229905	230018
chrIV	230320	230526
chrIV	231023	231898
chrIV	232651	233886
chrIV	234926	235852
chrIV	236156	238663
chrIV	239018	239397
chrIV	239509	239605
chrIV	240258	241196
chrIV	241417	241839
chrIV	242551	244980
chrIV	245132	245581
chrIV	245922	246446
chrIV	246688	247611
chrIV	247301	247681
chrIV	248580	251237
chrIV	251565	253745
chrIV	253994	254973
chrIV	255044	255125
chrIV	254934	255047
chrIV	255603	256529
chrIV	256632	258554
chrIV	258914	263224
chrIV	263312	264109
chrIV	264511	264963
chrIV	265257	267200
chrIV	267697	267724
chrIV	267806	268698
chrIV	268920	269975
chrIV	270221	271900
chrIV	272388	273596
chrIV	273652	274875
chrIV	275147	276580
chrIV	276871	280164
chrIV	280306	281847
chrIV	282111	283175
chrIV	283418	284443
chrIV	284580	285164
chrIV	285390	286694
chrIV	286997	287323
chrIV	287058	289511
chrIV	289571	290080
chrIV	289908	292139
chrIV	292780	293220
chrIV	293391	294758
chrIV	295033	296328
chrIV	296819	298273
chrIV	298416	300002
chrIV	300213	300998
chrIV	301412	302233
chrIV	301654	302088
chrIV	302463	302669
chrIV	303210	304847
chrIV	305236	306576
chrIV	306925	307332
chrIV	307765	307788
chrIV	308423	308426
chrIV	308792	309387
chrIV	309801	310121
chrIV	310641	312470
chrIV	312950	314043
chrIV	314336	314747
chrIV	315356	316387
chrIV	316970	320119
chrIV	320667	321551
chrIV	322225	322281
chrIV	322703	322987
chrIV	324046	326148
chrIV	326612	329566
chrIV	329835	330446
chrIV	330665	331039
chrIV	331023	332939
chrIV	333120	333809
chrIV	333499	333828
chrIV	334216	334395
chrIV	334834	336120
chrIV	336248	337276
chrIV	337486	337523
chrIV	337634	338069
chrIV	338271	340133
chrIV	339856	340281
chrIV	340627	340797
chrIV	341618	343984
chrIV	344236	344952
chrIV	345664	351036
chrIV	351433	352419
chrIV	352876	355377
chrIV	355673	356758
chrIV	359824	361284
chrIV	361698	362255
chrIV	362671	363582
chrIV	363951	364778
chrIV	364445	364816
chrIV	365067	365873
chrIV	366738	368210
chrIV	369770	370705
chrIV	371239	371760
chrIV	372247	372534
chrIV	372687	373607
chrIV	373966	375288
chrIV	375679	376479
chrIV	376756	378444
chrIV	378101	378454
chrIV	378873	381437
chrIV	381984	384080
chrIV	384600	385586
chrIV	387512	388900
chrIV	389171	392056
chrIV	391782	392126
chrIV	392658	393911
chrIV	393689	394000
chrIV	394216	397203
chrIV	397536	399128
chrIV	399339	399360
chrIV	399484	400637
chrIV	400996	403290
chrIV	403694	404956
chrIV	404748	405059
chrIV	405343	407205
chrIV	405409	405513
chrIV	408450	409856
chrIV	409807	410055
chrIV	411760	412080
chrIV	411824	412999
chrIV	413952	414887
chrIV	415112	416707
chrIV	417662	421513
chrIV	422832	423509
chrIV	424208	425731
chrIV	425569	425871
chrIV	426001	426933
chrIV	427363	428346
chrIV	429066	430925
chrIV	431107	431385
chrIV	431472	431516
chrIV	432307	432630
chrIV	432329	433024
chrIV	432924	433247
chrIV	433496	433993
chrIV	436566	436823
chrIV	438046	439359
chrIV	439908	440753
chrIV	441013	442308
chrIV	443028	443510
chrIV	444682	446382
chrIV	446966	447577
chrIV	447983	449275
chrIV	450219	452474
chrIV	453044	453649
chrIV	454121	454753
chrIV	454781	454903
chrIV	455200	456582
chrIV	456835	458016
chrIV	458097	458102
chrIV	458541	461246
chrIV	461841	462515
chrIV	462251	462601
chrIV	463433	464995
chrIV	465050	465382
chrIV	465918	470423
chrIV	471852	472940
chrIV	473156	473782
chrIV	474045	475988
chrIV	477796	478284
chrIV	477959	478198
chrIV	478473	478757
chrIV	479114	482266
chrIV	482669	483859
chrIV	484162	485364
chrIV	485745	486443
chrIV	486803	488002
chrIV	488071	488661
chrIV	489507	490895
chrIV	491016	491501
chrIV	491514	491558
chrIV	491898	492323
chrIV	492555	494267
chrIV	494648	497317
chrIV	497834	500878
chrIV	501099	501413
chrIV	501752	503272
chrIV	503497	503862
chrIV	504098	504694
chrIV	508146	509108
chrIV	509736	512108
chrIV	514042	518061
chrIV	518063	519355
chrIV	518039	519355
chrIV	520515	520691
chrIV	521313	521468
chrIV	521815	522927
chrIV	523210	524712
chrIV	525439	527214
chrIV	527421	530696
chrIV	531306	534581
chrIV	535191	538466
chrIV	539802	540413
chrIV	540600	541202
chrIV	542673	543368
chrIV	546641	547627
chrIV	547977	548309
chrIV	548761	550575
chrIV	551859	552947
chrIV	553083	553397
chrIV	553253	555151
chrIV	555725	556471
chrIV	557055	558059
chrIV	558510	560624
chrIV	560248	560643
chrIV	561439	562326
chrIV	563526	564860
chrIV	565022	565639
chrIV	565926	567554
chrIV	567722	568702
chrIV	569233	569632
chrIV	569723	569769
chrIV	570648	573725
chrIV	574163	575782
chrIV	576473	578158
chrIV	578662	579111
chrIV	579457	579477
chrIV	580017	580451
chrIV	580686	581783
chrIV	581907	582497
chrIV	582790	583464
chrIV	583712	584644
chrIV	584938	587718
chrIV	588097	588378
chrIV	588826	589401
chrIV	589760	591343
chrIV	592438	592947
chrIV	593892	596582
chrIV	597155	598081
chrIV	598467	599687
chrIV	600792	601808
chrIV	602197	602868
chrIV	603063	603398
chrIV	603592	603810
chrIV	604007	606985
chrIV	607303	610080
chrIV	610440	611924
chrIV	612072	613250
chrIV	613404	614003
chrIV	614287	616149
chrIV	616927	617169
chrIV	617469	618305
chrIV	618496	619644
chrIV	622111	624720
chrIV	625065	625997
chrIV	626707	628533
chrIV	629875	629904
chrIV	630173	630604
chrIV	631281	636119
chrIV	635839	636174
chrIV	636116	636526
chrIV	637138	639822
chrIV	640108	643836
chrIV	644177	644929
chrIV	645857	649819
chrIV	649821	651125
chrIV	649803	651125
chrIV	653606	654427
chrIV	655012	655443
chrIV	655685	657466
chrIV	657647	657979
chrIV	658349	661102
chrIV	661172	664909
chrIV	665348	666769
chrIV	667003	667857
chrIV	669015	671033
chrIV	671268	673364
chrIV	673519	675666
chrIV	676101	677801
chrIV	678240	679763
chrIV	679543	679851
chrIV	680495	681616
chrIV	681923	682225
chrIV	682174	682491
chrIV	682723	683580
chrIV	683945	685642
chrIV	685881	687839
chrIV	687767	687883
chrIV	688226	690532
chrIV	691013	691213
chrIV	691548	693260
chrIV	693584	694174
chrIV	694699	697893
chrIV	698553	699467
chrIV	700314	701288
chrIV	701396	702757
chrIV	703233	704243
chrIV	704483	709249
chrIV	709548	712994
chrIV	713339	715246
chrIV	715358	715378
chrIV	715746	716621
chrIV	716789	718459
chrIV	718815	720302
chrIV	720961	721296
chrIV	721070	721480
chrIV	723003	727550
chrIV	727710	728282
chrIV	728258	730249
chrIV	730577	732835
chrIV	733617	733701
chrIV	733775	733923
chrIV	734137	734802
chrIV	734900	739996
chrIV	740472	741599
chrIV	742041	743873
chrIV	744310	746100
chrIV	746737	748356
chrIV	748612	750741
chrIV	751630	753234
chrIV	753674	755065
chrIV	755554	756261
chrIV	755627	763873
chrIV	764177	765154
chrIV	765705	766502
chrIV	766735	767970
chrIV	768402	768752
chrIV	768511	768999
chrIV	769524	769937
chrIV	769930	770331
chrIV	770356	771453
chrIV	771876	775781
chrIV	776162	778720
chrIV	779042	780205
chrIV	780389	781099
chrIV	781422	781949
chrIV	782040	784214
chrIV	784870	786204
chrIV	786305	789220
chrIV	789448	790068
chrIV	790327	791847
chrIV	792347	793888
chrIV	794573	794722
chrIV	796192	802221
chrIV	803194	804516
chrIV	806620	807747
chrIV	808323	810380
chrIV	810564	811631
chrIV	812109	812849
chrIV	813192	814151
chrIV	814451	816559
chrIV	816877	817524
chrIV	817949	818494
chrIV	818707	819195
chrIV	819432	820823
chrIV	821294	825775
chrIV	825909	827354
chrIV	827581	829056
chrIV	829150	829353
chrIV	829584	830276
chrIV	830396	830653
chrIV	830628	831512
chrIV	831933	832472
chrIV	832858	835491
chrIV	836227	836745
chrIV	836420	838060
chrIV	838391	840391
chrIV	840603	841994
chrIV	842336	843448
chrIV	843568	844860
chrIV	844553	844951
chrIV	845951	847945
chrIV	848070	848222
chrIV	848598	850199
chrIV	850273	850998
chrIV	851227	852396
chrIV	852532	853971
chrIV	854174	854539
chrIV	854278	856092
chrIV	856316	856813
chrIV	856897	857952
chrIV	857681	857998
chrIV	858136	859143
chrIV	859345	861519
chrIV	862053	864707
chrIV	865011	867521
chrIV	868223	870562
chrIV	871035	871448
chrIV	871073	871300
chrIV	872111	873427
chrIV	872111	873403
chrIV	873405	877424
chrIV	878658	882620
chrIV	882622	883926
chrIV	882604	883926
chrIV	884726	886864
chrIV	887231	888910
